 52.00 31.00 55.75 100.25 197.25
 61.25 35.75 59.00 104.50 205.00
 76.00 37.50 69.75 107.25 210.75
 88.25 38.75 71.50 109.75 214.00
 94.00 39.25 73.00 141.75 217.00
 99.75 40.25 74.00 143.25 220.00
 101.50 41.00 75.00 144.25 220.75
 104.00 42.75 75.50 145.25 221.25
 105.75 72.50 76.00 145.75 289.00
 109.75 79.00 76.50 146.50 292.50
 110.75 80.00 76.75 147.50 293.25
 114.50 80.50 77.00 148.50 294.25
 115.75 81.50 77.25 149.00 294.75
 116.75 81.75 78.25 149.75 295.75
 118.25 82.50 79.00 150.50 296.25
 121.50 83.50 81.00 151.75 297.50
 124.00 112.75 135.75 151.75 298.00
 130.75 120.00 139.00 152.50 298.25
 138.25 120.75 154.00 152.75 300.00
 149.00 122.25 155.00 153.50 301.25
 151.00 122.75 155.25 154.50 301.50
 155.50 123.25 155.75 155.00 302.50
 160.75 123.50 157.50 155.00 302.50
 162.00 123.50 157.75 155.25 303.00
 168.00 153.50 158.50 156.00 303.00
 175.00 159.75 158.75 156.00 304.25
 182.75 161.00 158.75 156.25 304.25
 185.25 162.00 159.25 156.50 305.00
 192.00 162.25 159.25 156.75 305.00
 197.50 162.50 159.50 156.75 305.75
 204.00 163.00 159.75 157.75 306.00
 209.25 164.00 160.00 158.25 306.75
 213.75 193.75 212.75 259.75 306.75
 219.00 199.50 217.75 264.50 307.75
 222.25 202.00 232.00 266.50 307.75
 225.25 202.50 233.25 269.25 307.75
 227.25 203.25 234.25 306.50 308.25
 230.50 203.25 235.00 306.75 308.50
 236.50 204.00 235.50 307.75 308.75
 239.75 204.25 236.75 309.00 308.75
 245.50 234.75 237.00 309.75 309.50
 248.75 240.25 237.50 310.25 309.75
 252.00 241.75 237.75 311.25 310.25
 254.75 242.75 238.25 311.75 310.50
 256.00 243.75 238.50 312.50 310.75
 257.75 244.00 238.75 312.50 310.75
 263.00 244.25 239.00 312.50 311.00
 268.75 244.50 239.25 312.75 312.00
 271.75 276.00 290.75 313.00 312.00
 275.25 280.50 297.75 313.00 312.00
 281.75 282.00 313.75 313.00 312.50
 285.50 282.75 314.25 313.25 312.50
 289.75 283.50 315.75 313.75 312.50
 291.00 284.25 316.25 314.00 313.25
 294.50 284.50 317.00 314.25 313.25
 297.25 285.50 317.00 314.25 313.25
 298.25 315.75 317.25 314.50 313.25
 299.50 322.00 317.50 314.75 313.50
 305.00 323.00 317.50 314.75 314.25
 306.00 323.75 317.75 314.75 314.25
 307.75 324.25 318.25 315.25 314.50
 309.25 325.25 318.25 315.50 315.00
 312.25 325.75 318.50 315.75 315.75
 315.50 326.00 318.50 316.00 316.00
