2013-09-05 00:30:56 24
2013-09-05 00:30:57 262
2013-09-05 00:30:58 251
2013-09-05 00:30:59 201
2013-09-05 00:31:00 220
2013-09-05 00:31:01 248
2013-09-05 00:31:02 227
2013-09-05 00:31:03 216
2013-09-05 00:31:04 217
2013-09-05 00:31:05 231
2013-09-05 00:31:06 228
2013-09-05 00:31:07 222
2013-09-05 00:31:08 223
2013-09-05 00:31:09 226
2013-09-05 00:31:10 225
2013-09-05 00:31:11 206
2013-09-05 00:31:12 239
2013-09-05 00:31:13 218
2013-09-05 00:31:14 224
2013-09-05 00:31:15 224
2013-09-05 00:31:16 232
2013-09-05 00:31:17 204
2013-09-05 00:31:18 150
2013-09-05 00:31:19 121
2013-09-05 00:31:20 246
2013-09-05 00:31:21 216
2013-09-05 00:31:22 226
2013-09-05 00:31:23 225
2013-09-05 00:31:24 225
2013-09-05 00:31:25 226
2013-09-05 00:31:26 219
2013-09-05 00:31:27 227
2013-09-05 00:31:28 213
2013-09-05 00:31:29 230
2013-09-05 00:31:30 230
2013-09-05 00:31:31 224
2013-09-05 00:31:32 224
2013-09-05 00:31:33 219
2013-09-05 00:31:34 226
2013-09-05 00:31:35 237
2013-09-05 00:31:36 219
2013-09-05 00:31:37 222
2013-09-05 00:31:38 224
2013-09-05 00:31:39 216
2013-09-05 00:31:40 232
