Timestamp,In ,Out
2014-05-29T14:01:30-04:00,1462.454,116.12133333
2014-05-29T14:01:45-04:00,1406.64,111.73
2014-05-29T14:02:00-04:00,1406.64,111.73
2014-05-29T14:02:15-04:00,1406.64,111.73
2014-05-29T14:02:30-04:00,1406.64,111.73
2014-05-29T14:02:45-04:00,1406.64,111.73
2014-05-29T14:03:00-04:00,1406.64,111.73
2014-05-29T14:03:15-04:00,1406.64,111.73
2014-05-29T14:03:30-04:00,1406.64,111.73
2014-05-29T14:03:45-04:00,1406.64,111.73
2014-05-29T14:04:00-04:00,95144089.328,3.6893573909E+17
2014-05-29T14:04:15-04:00,118929760,4.6116967387E+17
