Timestamp,In ,Out
2014-05-26T23:52:15-04:00,5454.47,25921.87
2014-05-26T23:52:30-04:00,5454.47,25921.87
2014-05-26T23:52:45-04:00,4519.916,19832.032
2014-05-26T23:53:00-04:00,3896.88,15772.14
2014-05-26T23:53:15-04:00,3896.88,15772.14
2014-05-26T23:53:30-04:00,3896.88,15772.14
2014-05-26T23:53:45-04:00,3896.88,15772.14
2014-05-26T23:54:00-04:00,3896.88,15772.14
2014-05-26T23:54:15-04:00,3896.88,15772.14
2014-05-26T23:54:30-04:00,3896.88,15772.14
2014-05-26T23:54:45-04:00,3896.88,15772.14
2014-05-26T23:55:00-04:00,3896.88,15772.14
