Timestamp,In ,Out
2014-06-10T18:20:15-04:00,3722.79,13332.14
2014-06-10T18:20:30-04:00,3722.79,13332.14
2014-06-10T18:20:45-04:00,3722.79,13332.14
2014-06-10T18:21:00-04:00,3722.79,13332.14
2014-06-10T18:21:15-04:00,3722.79,13332.14
2014-06-10T18:21:30-04:00,3722.79,13332.14
2014-06-10T18:21:45-04:00,3722.79,13332.14
2014-06-10T18:22:00-04:00,3722.79,13332.14
2014-06-10T18:22:15-04:00,3722.79,13332.14
2014-06-10T18:22:30-04:00,3722.79,13332.14
2014-06-10T18:22:45-04:00,3722.79,13332.14
2014-06-10T18:23:00-04:00,3722.79,13332.14
2014-06-10T18:23:15-04:00,3722.79,13332.14
2014-06-10T18:23:30-04:00,3722.79,13332.14
2014-06-10T18:23:45-04:00,3581.846,13093.742667
2014-06-10T18:24:00-04:00,3194.25,12438.15
2014-06-10T18:24:15-04:00,3194.25,12438.15
2014-06-10T18:24:30-04:00,3194.25,12438.15
2014-06-10T18:24:45-04:00,3194.25,12438.15
2014-06-10T18:25:00-04:00,NaN,NaN
