 412.50 76.50 111.00 206.25 405.00
 440.50 87.25 123.75 218.75 437.50
 455.00 95.00 128.25 228.50 457.50
 465.00 98.75 132.50 236.00 464.50
 468.25 100.25 136.75 239.00 468.75
 473.75 102.00 142.00 240.50 473.75
 475.50 107.00 145.75 242.50 478.25
 483.25 110.75 147.25 246.25 483.00
 486.00 188.75 149.50 251.75 484.50
 487.00 194.00 150.75 257.00 489.25
 489.00 197.25 153.00 258.25 490.75
 490.25 199.25 154.00 260.00 494.00
 493.50 201.00 157.25 261.25 495.75
 496.00 204.75 160.50 262.75 497.75
 497.75 207.00 163.25 264.75 499.25
 499.50 210.25 165.50 267.25 500.25
 500.25 284.75 265.75 268.00 501.50
 502.75 294.00 283.00 269.75 502.00
 503.50 299.25 294.25 270.75 502.75
 504.50 303.75 298.00 272.00 504.00
 505.50 306.25 302.50 272.75 505.50
 507.00 309.25 304.75 274.00 512.50
 508.00 312.75 308.00 276.50 513.50
 508.75 314.75 310.50 278.50 514.25
 510.75 392.00 315.00 280.25 515.25
 511.50 400.50 319.25 282.00 517.50
 512.75 405.50 320.25 283.25 520.00
 513.50 412.00 323.50 284.75 520.50
 514.75 414.25 326.00 285.50 521.00
 515.25 414.50 328.00 288.75 522.00
 515.50 418.75 330.50 291.25 522.75
 516.50 422.50 333.25 295.00 523.25
 519.00 500.50 448.75 484.50 524.50
 520.25 507.00 455.00 508.75 525.50
 520.75 512.00 459.25 517.75 526.00
 521.75 513.75 462.50 520.75 526.50
 523.25 516.75 465.25 525.25 527.00
 524.25 522.00 467.50 528.25 528.25
 525.50 523.75 470.50 535.00 529.25
 526.25 526.50 474.00 538.25 529.75
 526.50 600.75 477.50 540.50 530.75
 526.75 612.00 480.00 546.00 531.25
 527.25 616.00 482.00 547.50 532.75
 528.75 620.25 483.50 548.50 533.75
 531.00 624.00 486.75 551.50 534.50
 531.50 626.00 490.75 553.00 536.00
 533.00 632.00 494.75 554.75 536.25
 534.00 637.00 498.50 556.25 537.25
 535.50 715.75 606.00 559.75 537.25
 536.00 723.00 621.75 561.00 538.00
 538.25 727.50 627.00 563.50 538.50
 538.75 729.00 631.25 565.00 539.25
 539.00 733.50 636.00 566.00 540.50
 539.00 737.00 637.75 566.75 540.75
 540.75 739.50 642.50 570.50 541.50
 542.25 742.75 644.00 572.00 542.50
 543.25 819.75 648.00 573.75 543.25
 545.00 826.50 650.25 574.25 544.50
 546.00 829.00 652.75 575.25 545.50
 547.00 834.75 653.25 577.75 546.75
 548.75 839.50 658.75 579.25 548.50
 550.00 842.25 661.00 581.50 550.25
 552.00 846.25 663.00 583.25 551.25
 553.50 851.00 668.00 586.00 553.50
