 90.25 59.25 66.25 86.50 123.00
 106.25 69.00 73.00 90.25 126.00
 120.75 121.75 81.00 96.50 135.25
 128.50 134.00 85.75 99.00 140.75
 146.50 194.00 149.25 108.75 150.00
 153.25 204.25 152.75 111.25 159.25
 156.25 261.00 163.00 116.00 164.50
 170.25 273.75 165.25 123.75 168.75
 172.00 329.75 225.50 198.25 172.75
 178.50 338.25 231.00 206.00 179.00
 182.75 392.75 240.75 209.75 180.50
 188.25 406.00 247.00 215.75 188.00
 192.75 470.25 312.50 223.25 189.75
 197.00 480.00 314.75 226.75 192.25
 201.50 538.75 326.25 231.50 196.00
 204.75 546.75 335.50 235.25 200.00
 314.50 605.50 402.25 321.25 315.25
 327.00 609.75 406.50 330.25 332.50
 335.75 672.25 411.25 334.25 335.50
 338.75 673.75 415.25 336.25 346.25
 346.25 734.75 480.00 339.00 348.00
 351.75 737.25 484.50 342.00 353.75
 359.75 796.50 491.50 346.25 357.25
 366.50 800.25 495.75 351.25 368.50
 378.00 862.50 561.25 427.00 373.25
 381.25 868.25 566.75 435.00 380.50
 384.50 930.50 572.00 437.75 383.25
 389.25 933.75 580.00 450.50 386.75
 393.25 998.75 655.00 453.50 392.50
 396.50 1002.50 659.00 454.50 397.00
 404.00 1066.00 660.75 456.75 398.25
 407.50 1067.50 665.00 463.00 399.25
 523.50 1130.00 734.25 548.25 522.50
 538.25 1133.50 740.25 556.50 535.00
 549.50 1193.75 746.25 560.75 540.00
 557.25 1196.25 748.75 567.00 548.50
 563.00 1259.25 810.50 570.75 553.25
 569.50 1260.25 817.75 573.25 560.75
 573.00 1323.75 821.75 581.25 564.75
 578.50 1326.25 833.00 586.50 567.75
 581.00 1388.75 896.00 664.00 572.00
 583.25 1391.00 900.75 671.50 581.75
 586.25 1452.50 906.75 673.00 584.50
 589.50 1456.25 912.25 679.00 586.75
 591.25 1519.75 973.50 684.50 590.00
 598.00 1525.25 981.00 685.75 593.75
 601.75 1589.00 990.25 690.25 601.00
 610.50 1590.00 995.50 692.50 604.75
 711.75 1648.75 1061.25 772.75 727.50
 727.00 1650.75 1070.50 782.50 734.50
 737.50 1714.00 1077.75 789.00 737.00
 744.00 1720.50 1083.75 797.00 747.25
 752.75 1782.00 1143.25 802.00 751.00
 765.50 1783.75 1152.50 805.50 757.75
 769.50 1846.75 1156.00 814.75 762.50
 777.00 1849.25 1166.25 817.25 770.00
 782.00 1906.75 1227.25 895.75 776.25
 787.50 1914.75 1233.00 906.00 780.00
 792.25 1976.25 1237.25 908.25 785.75
 795.50 1980.75 1245.25 912.25 791.75
 797.50 2043.25 1312.25 918.50 796.75
 801.25 2046.50 1315.25 922.50 801.00
 804.00 2108.50 1321.00 925.00 803.50
 811.00 2111.00 1326.75 928.75 808.00
