Timestamp,In ,Out
2014-05-30T04:58:45-04:00,1864267.5,628684
2014-05-30T04:59:00-04:00,1571735.1107,914157.244
2014-05-30T04:59:15-04:00,1237412.38,1240412.38
2014-05-30T04:59:30-04:00,908030.14533,581026.22
2014-05-30T04:59:45-04:00,619820.69,4063.33
2014-05-30T05:00:00-04:00,619820.69,4063.33
2014-05-30T05:00:15-04:00,618112.79133,331512.65267
2014-05-30T05:00:30-04:00,616618.38,618030.81
2014-05-30T05:00:45-04:00,616618.38,618030.81
2014-05-30T05:01:00-04:00,615058.638,251197.494
2014-05-30T05:01:15-04:00,614018.81,6641.95
2014-05-30T05:01:30-04:00,292149.38067,9232.83
2014-05-30T05:01:45-04:00,10513.63,11499.85
2014-05-30T05:02:00-04:00,10513.63,11499.85
2014-05-30T05:02:15-04:00,5531.454,6198.4633333
2014-05-30T05:02:30-04:00,1172.05,1559.75
2014-05-30T05:02:45-04:00,1172.05,1559.75
2014-05-30T05:03:00-04:00,1172.05,1559.75
2014-05-30T05:03:15-04:00,1172.05,1559.75
2014-05-30T05:03:30-04:00,1172.05,1559.75
2014-05-30T05:03:45-04:00,1172.05,1559.75
2014-05-30T05:04:00-04:00,1172.05,1559.75
2014-05-30T05:04:15-04:00,1172.05,1559.75
2014-05-30T05:04:30-04:00,1172.05,1559.75
2014-05-30T05:04:45-04:00,1172.05,1559.75
2014-05-30T05:05:00-04:00,1172.05,1559.75
2014-05-30T05:05:15-04:00,1172.05,1559.75
2014-05-30T05:05:30-04:00,NaN,NaN
