Timestamp,In ,Out
2014-05-30T04:58:45-04:00,2313868.5,144160112
2014-05-30T04:59:00-04:00,2490688.0333,95787056.267
2014-05-30T04:59:15-04:00,2692767.5,40503564
2014-05-30T04:59:30-04:00,1288827.3347,23997098.4
2014-05-30T04:59:45-04:00,60379.69,9553941
2014-05-30T05:00:00-04:00,60379.69,9553941
2014-05-30T05:00:15-04:00,30160.164667,4467637.5387
2014-05-30T05:00:30-04:00,3718.08,17122.01
2014-05-30T05:00:45-04:00,3718.08,17122.01
2014-05-30T05:01:00-04:00,3718.08,17122.01
2014-05-30T05:01:15-04:00,3718.08,17122.01
2014-05-30T05:01:30-04:00,13038.581333,25545.012667
2014-05-30T05:01:45-04:00,21194.02,32915.14
2014-05-30T05:02:00-04:00,21194.02,32915.14
2014-05-30T05:02:15-04:00,11812.089333,24466.185333
2014-05-30T05:02:30-04:00,3602.9,17073.35
2014-05-30T05:02:45-04:00,3602.9,17073.35
2014-05-30T05:03:00-04:00,3602.9,17073.35
2014-05-30T05:03:15-04:00,3602.9,17073.35
2014-05-30T05:03:30-04:00,3602.9,17073.35
2014-05-30T05:03:45-04:00,3602.9,17073.35
2014-05-30T05:04:00-04:00,3602.9,17073.35
2014-05-30T05:04:15-04:00,3602.9,17073.35
2014-05-30T05:04:30-04:00,3602.9,17073.35
2014-05-30T05:04:45-04:00,3602.9,17073.35
2014-05-30T05:05:00-04:00,6616.9973333,18035.845333
2014-05-30T05:05:15-04:00,10061.68,19135.84
2014-05-30T05:05:30-04:00,NaN,NaN
