Timestamp,In ,Out
2014-05-30T04:58:45-04:00,1232219.6273,911038.91933
2014-05-30T04:59:00-04:00,1235944.63,1242807.25
2014-05-30T04:59:15-04:00,1235944.63,1242807.25
2014-05-30T04:59:30-04:00,906950.99267,913729.45267
2014-05-30T04:59:45-04:00,619081.56,625786.38
2014-05-30T05:00:00-04:00,619081.56,625786.38
2014-05-30T05:00:15-04:00,942788.46133,295935.36667
2014-05-30T05:00:30-04:00,1226032,7315.73
2014-05-30T05:00:45-04:00,902336.032,334462.306
2014-05-30T05:01:00-04:00,619102.06,620715.56
2014-05-30T05:01:15-04:00,619102.06,620715.56
2014-05-30T05:01:30-04:00,290114.00667,616011.22933
2014-05-30T05:01:45-04:00,2249.46,611894.94
2014-05-30T05:02:00-04:00,2249.46,611894.94
2014-05-30T05:02:15-04:00,1704.628,286375.612
2014-05-30T05:02:30-04:00,1227.9,1546.2
2014-05-30T05:02:45-04:00,1227.9,1546.2
2014-05-30T05:03:00-04:00,1227.9,1546.2
2014-05-30T05:03:15-04:00,1227.9,1546.2
2014-05-30T05:03:30-04:00,1227.9,1546.2
2014-05-30T05:03:45-04:00,1227.9,1546.2
2014-05-30T05:04:00-04:00,1227.9,1546.2
2014-05-30T05:04:15-04:00,1227.9,1546.2
2014-05-30T05:04:30-04:00,1227.9,1546.2
2014-05-30T05:04:45-04:00,1227.9,1546.2
2014-05-30T05:05:00-04:00,1227.9,1546.2
2014-05-30T05:05:15-04:00,1227.9,1546.2
2014-05-30T05:05:30-04:00,NaN,NaN
