Timestamp,In ,Out
2014-05-30T04:58:45-04:00,1849017.75,1236027.25
2014-05-30T04:59:00-04:00,1849017.75,1236027.25
2014-05-30T04:59:15-04:00,1521205.5527,1237242.45
2014-05-30T04:59:30-04:00,1234369.88,1238305.75
2014-05-30T04:59:45-04:00,1234369.88,1238305.75
2014-05-30T05:00:00-04:00,659134.646,661460.13333
2014-05-30T05:00:15-04:00,1722.95,2208
2014-05-30T05:00:30-04:00,331085.57933,656994.53333
2014-05-30T05:00:45-04:00,619277.88,1229932.75
2014-05-30T05:01:00-04:00,619277.88,1229932.75
2014-05-30T05:01:15-04:00,621119.988,504188.224
2014-05-30T05:01:30-04:00,622348.06,20358.54
2014-05-30T05:01:45-04:00,622348.06,20358.54
2014-05-30T05:02:00-04:00,249691.144,9066.816
2014-05-30T05:02:15-04:00,1253.2,1539
2014-05-30T05:02:30-04:00,1253.2,1539
2014-05-30T05:02:45-04:00,1253.2,1539
2014-05-30T05:03:00-04:00,1253.2,1539
2014-05-30T05:03:15-04:00,1253.2,1539
2014-05-30T05:03:30-04:00,1253.2,1539
2014-05-30T05:03:45-04:00,1253.2,1539
2014-05-30T05:04:00-04:00,1253.2,1539
2014-05-30T05:04:15-04:00,1253.2,1539
2014-05-30T05:04:30-04:00,1253.2,1539
2014-05-30T05:04:45-04:00,1253.2,1539
2014-05-30T05:05:00-04:00,1253.2,1539
2014-05-30T05:05:15-04:00,1253.2,1539
2014-05-30T05:05:30-04:00,NaN,NaN
