"","Date","Open","High","Low","Close","Volume"
"197","11-Jun-13",435.74,442.76,433.32,437.6,10203764
"198","10-Jun-13",444.73,449.08,436.8,438.89,16084149
"199","7-Jun-13",436.5,443.24,432.77,441.81,14455098
"200","6-Jun-13",445.47,447,434.05,438.46,14895494
"201","5-Jun-13",445.65,450.72,443.71,445.11,10378191
"202","4-Jun-13",453.22,454.43,447.39,449.31,10454503
"203","3-Jun-13",447.78,452.36,442.48,450.72,13298263
"204","31-May-13",452.5,457.1,449.5,449.74,13725006
"205","30-May-13",445.65,454.5,444.51,451.58,12632664
"206","29-May-13",440,447.5,439.4,444.95,11813667
"207","28-May-13",449.9,451.11,440.85,441.44,13790884
"208","24-May-13",440.85,445.66,440.36,445.15,9872377
"209","23-May-13",435.95,446.16,435.79,442.14,12620748
"210","22-May-13",444.05,448.35,438.22,441.35,15830694
"211","21-May-13",438.15,445.48,434.2,439.66,16296320
"212","20-May-13",431.91,445.8,430.1,442.93,16127712
"213","17-May-13",439.05,440.09,431.01,433.26,15288547
"214","16-May-13",423.24,437.85,418.9,434.58,21552354
"215","15-May-13",439.16,441,422.36,428.85,26486155
"216","14-May-13",453.85,455.2,442.15,443.86,15968420
"217","13-May-13",451.51,457.9,451.5,454.74,11325330
"218","10-May-13",457.97,459.71,450.48,452.97,11958926
"219","9-May-13",459.81,463,455.58,456.77,14241068
"220","8-May-13",459.04,465.37,455.81,463.84,16878434
"221","7-May-13",464.97,465.75,453.7,458.66,17276868
"222","6-May-13",455.71,462.2,454.31,460.71,17737166
"223","3-May-13",451.31,453.23,449.15,449.98,12911684
"224","2-May-13",441.78,448.59,440.63,445.52,15072312
"225","1-May-13",444.46,444.93,434.39,439.29,18112671
"226","30-Apr-13",435.1,445.25,432.07,442.78,24697766
"227","29-Apr-13",420.45,433.62,420,430.12,22868730
"228","26-Apr-13",409.81,418.77,408.25,417.2,27295570
"229","25-Apr-13",411.22,413.94,407,408.38,13744165
"230","24-Apr-13",393.54,415.25,392.5,405.46,34636913
"231","23-Apr-13",403.99,408.38,398.81,406.13,23722707
"232","22-Apr-13",392.64,402.2,391.28,398.67,15354206
"233","19-Apr-13",387.97,399.6,385.1,390.53,21759743
"234","18-Apr-13",404.99,405.79,389.74,392.05,23796309
"235","17-Apr-13",420.27,420.6,398.11,402.8,33751923
"236","16-Apr-13",421.57,426.61,420.57,426.24,10920394
"237","15-Apr-13",427,427.89,419.55,419.85,11339958
"238","12-Apr-13",434.15,434.15,429.09,429.8,8525897
"239","11-Apr-13",433.72,437.99,431.2,434.33,11736299
"240","10-Apr-13",428.1,437.06,426.01,435.69,13425964
"241","9-Apr-13",426.36,428.5,422.75,426.98,10955445
"242","8-Apr-13",424.85,427.5,422.49,426.21,10752106
"243","5-Apr-13",424.5,424.95,419.68,423.2,13703354
"244","4-Apr-13",433.76,435,425.25,427.72,12809234
"245","3-Apr-13",431.37,437.28,430.31,431.99,12971961
"246","2-Apr-13",427.6,438.14,426.4,429.79,18920462
"247","1-Apr-13",441.9,443.7,427.74,428.91,13918927
"248","28-Mar-13",449.82,451.82,441.62,442.66,15820798
"249","27-Mar-13",456.46,456.8,450.73,452.08,11836042
"250","26-Mar-13",465.44,465.84,460.53,461.14,10510489
"251","25-Mar-13",464.69,469.95,461.78,463.58,17897634
