 58.00 33.50 42.50 57.25 77.75
 70.00 40.50 49.50 68.25 101.00
 86.75 74.00 52.50 72.25 104.00
 91.25 80.00 60.00 76.25 112.25
 100.50 111.00 92.50 85.25 116.25
 104.75 116.75 104.75 89.50 121.50
 106.25 146.75 111.00 91.75 125.75
 118.25 158.50 114.25 95.50 127.00
 128.00 190.25 144.50 143.25 133.00
 131.50 197.75 155.50 151.25 135.75
 141.75 227.25 162.50 152.50 140.00
 144.00 233.25 168.00 159.50 147.00
 147.75 266.25 204.25 165.25 149.50
 152.50 273.75 213.00 166.75 152.75
 161.50 307.00 216.00 170.25 155.25
 168.50 317.25 223.75 175.75 157.50
 243.00 351.00 266.75 236.75 256.25
 256.75 353.50 271.25 242.50 263.25
 260.75 387.50 278.25 245.25 268.50
 264.75 389.00 281.00 250.50 274.00
 270.00 421.00 317.25 253.25 276.25
 275.75 430.25 325.25 254.50 281.00
 279.00 462.50 329.25 257.50 283.00
 284.00 466.00 333.00 262.00 285.50
 290.75 498.50 367.00 311.50 287.75
 294.75 503.75 378.00 317.25 293.75
 300.00 538.25 382.50 323.50 297.25
 308.25 541.75 385.50 327.00 300.25
 311.50 578.00 419.75 327.75 304.75
 321.00 580.00 427.75 330.00 306.25
 325.75 614.75 436.00 334.75 307.25
 335.75 618.50 439.25 335.75 310.00
 392.75 650.00 479.75 393.00 408.00
 405.00 656.00 487.50 405.00 418.00
 418.50 689.25 493.50 408.75 422.25
 432.50 694.75 496.75 411.50 427.00
 441.00 726.50 531.00 416.25 431.00
 448.75 731.25 537.50 418.75 433.50
 451.50 765.75 542.00 423.25 436.75
 454.25 767.75 545.50 429.25 441.25
 467.25 803.00 577.25 476.00 443.25
 476.25 805.25 592.00 482.25 448.00
 479.75 837.00 594.50 485.00 451.00
 482.75 841.00 604.00 489.00 454.50
 489.00 871.75 641.50 495.50 456.75
 494.75 881.00 646.50 497.50 457.75
 500.50 915.25 653.50 500.75 461.25
 504.25 920.25 657.25 503.50 463.25
 574.75 951.25 704.00 563.50 553.00
 586.00 956.50 706.50 571.25 561.00
 587.25 988.25 709.75 576.25 566.25
 596.00 993.25 716.00 581.25 572.00
 606.00 1026.25 749.25 582.00 577.25
 609.75 1033.75 760.75 584.50 579.50
 615.25 1067.25 765.75 585.25 581.25
 621.50 1071.75 767.75 590.75 586.50
 627.00 1105.50 801.25 639.00 591.25
 633.75 1108.75 807.00 644.75 598.00
 637.00 1142.25 812.25 649.25 599.50
 642.00 1146.00 818.25 657.00 604.00
 646.00 1177.25 859.50 659.25 607.00
 650.00 1182.00 861.25 660.75 608.25
 658.75 1214.50 867.75 662.25 610.00
 662.50 1222.50 871.50 666.25 610.75
