Timestamp,In ,Out
2014-06-10T17:00:45-04:00,1973.95,546.3
2014-06-10T17:01:00-04:00,1973.95,546.3
2014-06-10T17:01:15-04:00,1973.95,546.3
2014-06-10T17:01:30-04:00,1973.95,546.3
2014-06-10T17:01:45-04:00,1973.95,546.3
2014-06-10T17:02:00-04:00,1973.95,546.3
2014-06-10T17:02:15-04:00,1973.95,546.3
2014-06-10T17:02:30-04:00,1973.95,546.3
2014-06-10T17:02:45-04:00,1973.95,546.3
2014-06-10T17:03:00-04:00,3856103.6333,11951.98
2014-06-10T17:03:15-04:00,11564363,34763.34
2014-06-10T17:03:30-04:00,11564363,34763.34
