Timestamp,In ,Out
2014-06-09T02:14:00-04:00,1626.85,1508.32
2014-06-09T02:14:15-04:00,1626.85,1508.32
2014-06-09T02:14:30-04:00,1626.85,1508.32
2014-06-09T02:14:45-04:00,1626.85,1508.32
2014-06-09T02:15:00-04:00,1579.6233333,1511.33
2014-06-09T02:15:15-04:00,1525.65,1514.77
2014-06-09T02:15:30-04:00,1525.65,1514.77
2014-06-09T02:15:45-04:00,1525.65,1514.77
2014-06-09T02:16:00-04:00,1525.65,1514.77
2014-06-09T02:16:15-04:00,1525.65,1514.77
2014-06-09T02:16:30-04:00,1525.65,1514.77
2014-06-09T02:16:45-04:00,1525.65,1514.77
