Timestamp,In ,Out
2014-06-10T03:00:15-04:00,3337.71,788.02
2014-06-10T03:00:30-04:00,3462.03,819.7
2014-06-10T03:00:45-04:00,3462.03,819.7
2014-06-10T03:01:00-04:00,3462.03,819.7
2014-06-10T03:01:15-04:00,3462.03,819.7
2014-06-10T03:01:30-04:00,3462.03,819.7
2014-06-10T03:01:45-04:00,3462.03,819.7
2014-06-10T03:02:00-04:00,3462.03,819.7
2014-06-10T03:02:15-04:00,3462.03,819.7
2014-06-10T03:02:30-04:00,3462.03,819.7
2014-06-10T03:02:45-04:00,3462.03,819.7
2014-06-10T03:03:00-04:00,29418568.016,112429.51533
