Timestamp,In ,Out
2014-06-09T00:09:30-04:00,1697.35,1529.7
2014-06-09T00:09:45-04:00,1697.35,1529.7
2014-06-09T00:10:00-04:00,1687.9933333,1528.308
2014-06-09T00:10:15-04:00,1557,1508.82
2014-06-09T00:10:30-04:00,1557,1508.82
2014-06-09T00:10:45-04:00,1557,1508.82
2014-06-09T00:11:00-04:00,1557,1508.82
2014-06-09T00:11:15-04:00,1557,1508.82
2014-06-09T00:11:30-04:00,1557,1508.82
2014-06-09T00:11:45-04:00,1557,1508.82
2014-06-09T00:12:00-04:00,1557,1508.82
2014-06-09T00:12:15-04:00,1557,1508.82
2014-06-09T00:12:30-04:00,1557,1508.82
2014-06-09T00:12:45-04:00,1557,1508.82
2014-06-09T00:13:00-04:00,1557,1508.82
2014-06-09T00:13:15-04:00,1557,1508.82
2014-06-09T00:13:30-04:00,1557,1508.82
2014-06-09T00:13:45-04:00,1557,1508.82
2014-06-09T00:14:00-04:00,1557,1508.82
2014-06-09T00:14:15-04:00,1557,1508.82
2014-06-09T00:14:30-04:00,1557,1508.82
2014-06-09T00:14:45-04:00,1557,1508.82
2014-06-09T00:15:00-04:00,1557,1508.82
2014-06-09T00:15:15-04:00,2099.33,1389.1
2014-06-09T00:15:30-04:00,2099.33,1389.1
2014-06-09T00:15:45-04:00,2099.33,1389.1
2014-06-09T00:16:00-04:00,2099.33,1389.1
2014-06-09T00:16:15-04:00,2099.33,1389.1
