Timestamp,In ,Out
2014-06-09T02:14:00-04:00,1470.82,1508.97
2014-06-09T02:14:15-04:00,1470.82,1508.97
2014-06-09T02:14:30-04:00,1470.82,1508.97
2014-06-09T02:14:45-04:00,1470.82,1508.97
2014-06-09T02:15:00-04:00,1470.82,1508.97
2014-06-09T02:15:15-04:00,1470.82,1508.97
2014-06-09T02:15:30-04:00,1537.3666667,1513.2073333
2014-06-09T02:15:45-04:00,1613.42,1518.05
2014-06-09T02:16:00-04:00,1613.42,1518.05
2014-06-09T02:16:15-04:00,1613.42,1518.05
2014-06-09T02:16:30-04:00,1613.42,1518.05
2014-06-09T02:16:45-04:00,1613.42,1518.05
