Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2014-06-08T22:10:30-04:00,0.2,0,0.2,0,0,99.6
2014-06-08T22:10:45-04:00,0.2,0,0.2,0,0,99.6
2014-06-08T22:11:00-04:00,0.2,0,0.29333333333,0,0,99.506666667
2014-06-08T22:11:15-04:00,0.2,0,0.4,0,0,99.4
2014-06-08T22:11:30-04:00,0.2,0,0.4,0,0,99.4
2014-06-08T22:11:45-04:00,0.2,0,0.4,0,0,99.4
2014-06-08T22:12:00-04:00,0.2,0,0.4,0,0,99.4
2014-06-08T22:12:15-04:00,0.2,0,0.4,0,0,99.4
2014-06-08T22:12:30-04:00,0.29333333333,0,0.63333333333,0,0,99.073333333
2014-06-08T22:12:45-04:00,0.4,0,0.9,0,0,98.7
2014-06-08T22:13:00-04:00,0.4,0,0.9,0,0,98.7
2014-06-08T22:13:15-04:00,NaN,NaN,NaN,NaN,NaN,NaN
