Timestamp,In ,Out
2014-06-09T00:09:30-04:00,1583.8,1493.12
2014-06-09T00:09:45-04:00,1583.8,1493.12
2014-06-09T00:10:00-04:00,1583.8,1493.12
2014-06-09T00:10:15-04:00,1584.6773333,1496.892
2014-06-09T00:10:30-04:00,1590.38,1521.41
2014-06-09T00:10:45-04:00,1590.38,1521.41
2014-06-09T00:11:00-04:00,1590.38,1521.41
2014-06-09T00:11:15-04:00,1590.38,1521.41
2014-06-09T00:11:30-04:00,1590.38,1521.41
2014-06-09T00:11:45-04:00,1590.38,1521.41
2014-06-09T00:12:00-04:00,1590.38,1521.41
2014-06-09T00:12:15-04:00,1590.38,1521.41
2014-06-09T00:12:30-04:00,1590.38,1521.41
2014-06-09T00:12:45-04:00,1590.38,1521.41
2014-06-09T00:13:00-04:00,1590.38,1521.41
2014-06-09T00:13:15-04:00,1590.38,1521.41
2014-06-09T00:13:30-04:00,1590.38,1521.41
2014-06-09T00:13:45-04:00,1590.38,1521.41
2014-06-09T00:14:00-04:00,1590.38,1521.41
2014-06-09T00:14:15-04:00,1590.38,1521.41
2014-06-09T00:14:30-04:00,1590.38,1521.41
2014-06-09T00:14:45-04:00,1590.38,1521.41
2014-06-09T00:15:00-04:00,1590.38,1521.41
2014-06-09T00:15:15-04:00,1608.4813333,1520.5513333
2014-06-09T00:15:30-04:00,1861.9,1508.53
2014-06-09T00:15:45-04:00,1861.9,1508.53
2014-06-09T00:16:00-04:00,1861.9,1508.53
2014-06-09T00:16:15-04:00,1861.9,1508.53
