Timestamp,In ,Out
2014-06-09T00:09:30-04:00,1699.4,1504.63
2014-06-09T00:09:45-04:00,1699.4,1504.63
2014-06-09T00:10:00-04:00,1689.1853333,1504.3866667
2014-06-09T00:10:15-04:00,1546.18,1500.98
2014-06-09T00:10:30-04:00,1546.18,1500.98
2014-06-09T00:10:45-04:00,1546.18,1500.98
2014-06-09T00:11:00-04:00,1546.18,1500.98
2014-06-09T00:11:15-04:00,1546.18,1500.98
2014-06-09T00:11:30-04:00,1546.18,1500.98
2014-06-09T00:11:45-04:00,1546.18,1500.98
2014-06-09T00:12:00-04:00,1546.18,1500.98
2014-06-09T00:12:15-04:00,1546.18,1500.98
2014-06-09T00:12:30-04:00,1546.18,1500.98
2014-06-09T00:12:45-04:00,1546.18,1500.98
2014-06-09T00:13:00-04:00,1546.18,1500.98
2014-06-09T00:13:15-04:00,1546.18,1500.98
2014-06-09T00:13:30-04:00,1546.18,1500.98
2014-06-09T00:13:45-04:00,1546.18,1500.98
2014-06-09T00:14:00-04:00,1546.18,1500.98
2014-06-09T00:14:15-04:00,1546.18,1500.98
2014-06-09T00:14:30-04:00,1546.18,1500.98
2014-06-09T00:14:45-04:00,1546.18,1500.98
2014-06-09T00:15:00-04:00,1546.18,1500.98
2014-06-09T00:15:15-04:00,2017.23,1390.98
2014-06-09T00:15:30-04:00,2017.23,1390.98
2014-06-09T00:15:45-04:00,2017.23,1390.98
2014-06-09T00:16:00-04:00,2017.23,1390.98
2014-06-09T00:16:15-04:00,2017.23,1390.98
