Timestamp,In ,Out
2014-06-10T17:00:45-04:00,3989.92,27002.136667
2014-06-10T17:01:00-04:00,7388.72,33867.65
2014-06-10T17:01:15-04:00,7388.72,33867.65
2014-06-10T17:01:30-04:00,7331.144,46381.954
2014-06-10T17:01:45-04:00,7244.78,65153.41
2014-06-10T17:02:00-04:00,7244.78,65153.41
2014-06-10T17:02:15-04:00,6522.528,55092.418
2014-06-10T17:02:30-04:00,5439.15,40000.93
2014-06-10T17:02:45-04:00,6676.4133333,155804.78667
2014-06-10T17:03:00-04:00,9150.94,387412.5
2014-06-10T17:03:15-04:00,9150.94,387412.5
2014-06-10T17:03:30-04:00,NaN,NaN
