Timestamp,In ,Out
2014-06-09T21:43:15-04:00,8150.37,31376.19
2014-06-09T21:43:30-04:00,6205.224,28581.645333
2014-06-09T21:43:45-04:00,3982.2,25387.88
2014-06-09T21:44:00-04:00,106125.15,28675570.336
2014-06-09T21:44:15-04:00,222859.95,61418636
2014-06-09T21:44:30-04:00,222859.95,61418636
2014-06-09T21:44:45-04:00,206902.27333,55685425.333
2014-06-09T21:45:00-04:00,174986.92,44219004
2014-06-09T21:45:15-04:00,174986.92,44219004
2014-06-09T21:45:30-04:00,150496.552,38679229.067
2014-06-09T21:45:45-04:00,83148.04,23444848
2014-06-09T21:46:00-04:00,NaN,NaN
