Timestamp,In ,Out
2014-06-10T02:33:15-04:00,2665.1,5362.27
2014-06-10T02:33:30-04:00,2665.1,5362.27
2014-06-10T02:33:45-04:00,2665.1,5362.27
2014-06-10T02:34:00-04:00,2665.1,5362.27
2014-06-10T02:34:15-04:00,2665.1,5362.27
2014-06-10T02:34:30-04:00,2665.1,5362.27
2014-06-10T02:34:45-04:00,2665.1,5362.27
2014-06-10T02:35:00-04:00,2665.1,5362.27
2014-06-10T02:35:15-04:00,2665.1,5362.27
2014-06-10T02:35:30-04:00,2665.1,5362.27
2014-06-10T02:35:45-04:00,6692881.58,29804.595333
2014-06-10T02:36:00-04:00,12546821,51191.63
