Timestamp,In ,Out
2014-06-08T22:10:30-04:00,2285.33,1629.18
2014-06-08T22:10:45-04:00,2285.33,1629.18
2014-06-08T22:11:00-04:00,2.1521161654E+17,2.1521161654E+17
2014-06-08T22:11:15-04:00,4.6116774972E+17,4.6116774972E+17
2014-06-08T22:11:30-04:00,2.152116166E+17,4.6112536355E+17
2014-06-08T22:11:45-04:00,116566736,4.6108827565E+17
2014-06-08T22:12:00-04:00,116566736,4.6108827565E+17
2014-06-08T22:12:15-04:00,127208451.2,2.1517452864E+17
2014-06-08T22:12:30-04:00,136519952,539222.88
2014-06-08T22:12:45-04:00,136519952,539222.88
2014-06-08T22:13:00-04:00,132264900.27,525331.88867
2014-06-08T22:13:15-04:00,NaN,NaN
