Timestamp,In ,Out
2014-05-27T00:11:15-04:00,4395.44,16693.29
2014-05-27T00:11:30-04:00,4058.0053333,21591.215333
2014-05-27T00:11:45-04:00,3762.75,25876.9
2014-05-27T00:12:00-04:00,3974.904,17717.752
2014-05-27T00:12:15-04:00,4116.34,12278.32
2014-05-27T00:12:30-04:00,4116.34,12278.32
2014-05-27T00:12:45-04:00,2.1521203343E+17,2.1521203343E+17
2014-05-27T00:13:00-04:00,4.6116864307E+17,4.6116864307E+17
2014-05-27T00:13:15-04:00,2.7670118589E+17,4.6116825825E+17
2014-05-27T00:13:30-04:00,111707720,4.61167681E+17
2014-05-27T00:13:45-04:00,111707720,4.61167681E+17
2014-05-27T00:14:00-04:00,123375585.07,2.4595609653E+17
2014-05-27T00:14:15-04:00,136710288,552323.19
2014-05-27T00:14:30-04:00,136710288,552323.19
2014-05-27T00:14:45-04:00,131094805.87,528476.87333
2014-05-27T00:15:00-04:00,124677112,501223.94
2014-05-27T00:15:15-04:00,67786890.133,287076.07333
2014-05-27T00:15:30-04:00,18007946,99696.69
2014-05-27T00:15:45-04:00,18007946,99696.69
2014-05-27T00:16:00-04:00,9618501.0527,73857.492
