Timestamp,In ,Out
2014-06-09T02:14:00-04:00,1627.88,1508.8
2014-06-09T02:14:15-04:00,1627.88,1508.8
2014-06-09T02:14:30-04:00,1627.88,1508.8
2014-06-09T02:14:45-04:00,1627.88,1508.8
2014-06-09T02:15:00-04:00,1602.9553333,1515.5853333
2014-06-09T02:15:15-04:00,1574.47,1523.34
2014-06-09T02:15:30-04:00,1574.47,1523.34
2014-06-09T02:15:45-04:00,1574.47,1523.34
2014-06-09T02:16:00-04:00,1574.47,1523.34
2014-06-09T02:16:15-04:00,1574.47,1523.34
2014-06-09T02:16:30-04:00,1574.47,1523.34
2014-06-09T02:16:45-04:00,1574.47,1523.34
