Timestamp,In ,Out
2014-05-29T16:30:45-04:00,19887.348,49488.114
2014-05-29T16:31:00-04:00,11129.3,52248.43
2014-05-29T16:31:15-04:00,11129.3,52248.43
2014-05-29T16:31:30-04:00,14794.629333,807254.77267
2014-05-29T16:31:45-04:00,38619.27,5714796
2014-05-29T16:32:00-04:00,86121.608667,18476637.6
2014-05-29T16:32:15-04:00,394886.81,101428608
2014-05-29T16:32:30-04:00,394886.81,101428608
2014-05-29T16:32:45-04:00,395510.66067,101619847.47
2014-05-29T16:33:00-04:00,399565.69,102862904
2014-05-29T16:33:15-04:00,399565.69,102862904
2014-05-29T16:33:30-04:00,NaN,NaN
