Timestamp,In ,Out
2014-06-10T02:33:15-04:00,3944.5,13386.84
2014-06-10T02:33:30-04:00,31154537.8,170442.822
2014-06-10T02:33:45-04:00,51921600,275146.81
2014-06-10T02:34:00-04:00,51921600,275146.81
2014-06-10T02:34:15-04:00,31637386.8,318712.438
2014-06-10T02:34:30-04:00,18114578,347756.19
2014-06-10T02:34:45-04:00,8918469.6,218259.22467
2014-06-10T02:35:00-04:00,871874.75,104949.38
2014-06-10T02:35:15-04:00,871874.75,104949.38
2014-06-10T02:35:30-04:00,411590.28067,428556.74533
2014-06-10T02:35:45-04:00,8841.37,711713.19
2014-06-10T02:36:00-04:00,8841.37,711713.19
