Timestamp,In ,Out
2014-05-29T16:30:45-04:00,2155.32,1016.48
2014-05-29T16:31:00-04:00,2155.32,1016.48
2014-05-29T16:31:15-04:00,2155.32,1016.48
2014-05-29T16:31:30-04:00,2155.32,1016.48
2014-05-29T16:31:45-04:00,7295360.744,6.148431914E+16
2014-05-29T16:32:00-04:00,54701196,4.6113239355E+17
2014-05-29T16:32:15-04:00,54701196,4.6113239355E+17
2014-05-29T16:32:30-04:00,61128970.4,3.9964807441E+17
2014-05-29T16:32:45-04:00,102909504,432982.72
2014-05-29T16:33:00-04:00,102918490.67,432993.97867
2014-05-29T16:33:15-04:00,102976904,433067.16
2014-05-29T16:33:30-04:00,NaN,NaN
