Timestamp,In ,Out
2014-05-27T00:11:15-04:00,8351.7,22166.31
2014-05-27T00:11:30-04:00,8351.7,22166.31
2014-05-27T00:11:45-04:00,10209.75,29253.72
2014-05-27T00:12:00-04:00,11448.45,33978.66
2014-05-27T00:12:15-04:00,11448.45,33978.66
2014-05-27T00:12:30-04:00,9874.416,27733.96
2014-05-27T00:12:45-04:00,8075.52,20597.16
2014-05-27T00:13:00-04:00,79369.104,19642681.496
2014-05-27T00:13:15-04:00,186309.48,49075808
2014-05-27T00:13:30-04:00,186309.48,49075808
2014-05-27T00:13:45-04:00,327637.36133,89976692.267
2014-05-27T00:14:00-04:00,489154.94,136720560
2014-05-27T00:14:15-04:00,489154.94,136720560
2014-05-27T00:14:30-04:00,487455.07867,136648439.47
2014-05-27T00:14:45-04:00,485512.38,136566016
2014-05-27T00:15:00-04:00,377684.79533,106430549.33
2014-05-27T00:15:15-04:00,254453.27,71990016
2014-05-27T00:15:30-04:00,254453.27,71990016
2014-05-27T00:15:45-04:00,136361.26333,38394758.78
2014-05-27T00:16:00-04:00,1398.97,179.1
