 91.25 36.25 56.75 122.25 238.75
 114.75 40.50 62.00 128.00 245.75
 135.25 43.00 65.25 130.00 249.25
 139.50 45.50 69.00 133.25 253.75
 142.50 47.00 70.75 134.75 255.50
 144.00 49.25 73.25 137.75 256.00
 145.50 51.50 76.25 139.25 261.50
 149.50 54.50 77.25 141.75 263.50
 153.25 93.00 78.50 143.75 282.00
 155.00 98.00 81.00 146.00 285.50
 156.25 100.25 84.75 147.75 287.75
 157.50 101.25 86.00 148.25 290.00
 158.25 102.75 87.50 150.00 292.25
 159.75 105.25 89.00 150.75 294.00
 161.25 107.00 90.75 151.50 295.25
 163.50 112.00 92.00 152.25 295.50
 164.75 148.50 157.75 153.00 296.00
 168.50 154.25 159.75 153.75 296.75
 171.00 156.75 162.00 154.50 298.00
 172.25 158.00 164.75 155.00 299.00
 175.75 159.75 166.50 157.00 300.25
 179.50 162.75 170.75 157.25 301.75
 183.75 166.25 171.00 158.75 302.00
 185.75 170.25 172.50 158.75 303.25
 187.00 211.00 173.25 159.50 303.50
 189.00 212.25 175.50 159.75 304.00
 191.25 215.25 176.75 160.25 304.25
 201.50 217.50 177.50 160.75 304.75
 203.25 218.50 178.75 161.50 305.25
 210.75 222.00 179.50 162.00 306.00
 215.25 225.50 181.25 163.00 306.25
 221.75 226.75 183.00 164.75 307.25
 227.75 263.00 241.25 288.25 308.00
 232.50 270.00 245.25 292.00 308.25
 234.75 273.75 249.25 295.75 308.75
 238.25 274.25 252.75 298.50 309.00
 246.25 276.00 254.50 301.50 309.50
 250.00 277.50 258.00 304.25 309.50
 258.50 280.00 259.75 305.00 310.25
 265.75 283.50 261.50 306.25 310.50
 268.75 320.25 262.25 309.00 311.00
 271.25 325.50 264.75 309.25 311.25
 274.25 329.75 265.25 310.25 311.25
 277.00 333.25 268.75 310.75 311.50
 281.00 335.50 269.75 311.75 312.00
 284.75 337.50 272.25 312.00 312.50
 288.50 339.00 274.50 313.75 312.75
 291.50 340.75 276.00 314.50 313.25
 294.75 379.25 331.00 315.50 313.25
 296.00 383.50 340.25 316.25 313.75
 297.25 386.75 343.00 317.50 314.00
 298.00 388.25 348.00 318.50 314.50
 301.25 391.00 350.00 319.50 315.00
 302.50 394.25 351.50 320.50 315.25
 307.00 395.75 353.25 321.25 315.50
 312.25 398.50 354.00 322.00 315.75
 315.00 439.25 355.75 322.50 316.00
 316.50 440.75 358.00 323.50 316.50
 319.25 445.00 359.25 325.00 316.75
 322.25 445.75 360.00 326.25 316.75
 324.25 446.25 362.50 327.00 317.25
 327.75 448.25 363.25 327.25 318.00
 330.25 450.25 364.25 328.25 319.75
 335.00 453.00 366.25 330.00 321.00
