 41.25 22.00 33.00 38.50 57.00
 49.75 25.25 36.50 44.00 64.25
 58.75 47.00 38.75 50.00 75.75
 62.00 50.50 43.75 58.75 83.00
 71.75 70.00 65.50 61.25 86.50
 76.50 76.00 72.00 67.00 93.00
 79.75 98.00 77.00 71.25 104.50
 86.75 102.50 82.50 73.50 108.50
 90.75 121.50 105.50 102.75 112.00
 95.25 128.00 114.25 115.00 115.25
 99.00 149.50 117.50 121.50 116.25
 109.50 155.25 121.00 125.25 120.25
 123.50 174.75 145.00 132.75 125.25
 128.50 185.75 151.25 135.50 128.75
 130.75 208.75 158.75 136.50 132.75
 138.25 212.50 160.00 140.25 133.50
 184.00 233.75 190.50 182.25 188.50
 191.00 240.50 192.00 189.00 206.25
 193.75 260.50 196.50 190.50 211.75
 199.75 263.50 203.75 192.75 218.50
 202.25 282.50 224.25 198.25 223.75
 205.25 288.00 228.50 200.75 228.00
 211.00 307.50 236.75 202.50 230.00
 219.25 309.00 240.25 208.50 233.75
 226.75 328.75 262.50 237.75 239.00
 232.25 333.50 269.75 249.25 241.25
 237.50 352.50 274.00 255.75 247.25
 241.25 357.50 278.25 261.25 249.75
 249.50 377.50 299.00 262.75 252.00
 252.75 384.25 308.25 266.00 256.75
 263.75 404.75 312.00 271.00 261.75
 275.00 410.75 316.75 273.00 265.00
 312.00 433.75 348.50 318.00 312.75
 316.25 437.00 351.25 322.75 327.00
 326.00 457.75 356.00 329.00 338.50
 337.50 458.25 360.75 334.25 341.75
 342.00 477.50 383.25 337.25 345.25
 348.00 481.75 386.50 339.75 353.50
 352.50 501.25 391.25 341.50 357.50
 363.25 502.50 396.00 343.50 365.25
 367.75 522.50 417.75 368.25 371.75
 372.50 523.00 423.50 380.25 374.50
 377.25 543.00 430.50 392.25 378.00
 383.75 546.25 431.75 397.75 381.00
 389.50 566.75 456.25 398.75 384.25
 395.00 572.25 461.50 401.00 391.75
 400.50 593.50 465.00 404.25 394.00
 407.50 595.50 470.25 409.00 397.00
 444.75 617.75 500.75 455.50 456.50
 461.75 621.25 505.50 458.50 465.75
 467.25 640.50 507.50 461.25 469.75
 471.25 643.00 513.25 464.75 475.00
 474.75 662.50 535.25 469.50 479.75
 482.00 664.50 541.25 472.75 485.25
 489.50 683.75 546.00 477.50 490.25
 496.75 685.00 553.00 479.75 498.75
 504.75 704.50 576.00 515.75 510.50
 508.00 709.00 581.50 522.75 515.50
 511.25 728.50 587.00 528.25 517.50
 515.50 731.75 590.75 530.50 518.50
 517.75 751.75 614.50 532.50 523.25
 528.25 755.25 617.75 535.50 526.25
 536.00 776.00 625.25 538.50 529.75
 541.00 780.25 629.25 540.50 533.00
