Timestamp,In ,Out
2014-06-07T23:00:45-04:00,9761.99,37833.83
2014-06-07T23:01:00-04:00,9170.03,35338.03
2014-06-07T23:01:15-04:00,9170.03,35338.03
2014-06-07T23:01:30-04:00,12608.842,40751.056667
2014-06-07T23:01:45-04:00,13137.89,41583.83
2014-06-07T23:02:00-04:00,13137.89,41583.83
2014-06-07T23:02:15-04:00,10265.192667,63603.468667
2014-06-07T23:02:30-04:00,10060,65176.3
2014-06-07T23:02:45-04:00,183484.81867,43738592.84
2014-06-07T23:03:00-04:00,210165.56,50457580
2014-06-07T23:03:15-04:00,210165.56,50457580
2014-06-07T23:03:30-04:00,NaN,NaN
