Timestamp,In ,Out
2014-05-30T05:16:00-04:00,1074.68,1537.35
2014-05-30T05:16:15-04:00,327826.216,3565.6166667
2014-05-30T05:16:30-04:00,613733.81,5340.35
2014-05-30T05:16:45-04:00,613733.81,5340.35
2014-05-30T05:17:00-04:00,944407.98067,340506.03
2014-05-30T05:17:15-04:00,1233747.88,633776
2014-05-30T05:17:30-04:00,903548.94667,298368.83733
2014-05-30T05:17:45-04:00,614624.88,4887.57
2014-05-30T05:18:00-04:00,614624.88,4887.57
2014-05-30T05:18:15-04:00,947313.744,990294.13533
2014-05-30T05:18:30-04:00,1238416.5,1852524.88
2014-05-30T05:18:45-04:00,1238416.5,1852524.88
2014-05-30T05:19:00-04:00,907427.40133,1194812.2453
2014-05-30T05:19:15-04:00,617811.94,619313.69
2014-05-30T05:19:30-04:00,1268953.108,293647.10867
2014-05-30T05:19:45-04:00,1838701.63,8688.85
2014-05-30T05:20:00-04:00,1838701.63,8688.85
2014-05-30T05:20:15-04:00,1104253.402,7690.408
2014-05-30T05:20:30-04:00,614621.25,7024.78
2014-05-30T05:20:45-04:00,614621.25,7024.78
2014-05-30T05:21:00-04:00,944130.18333,667343.69733
2014-05-30T05:21:15-04:00,1232450.5,1245122.75
2014-05-30T05:21:30-04:00,657972.25067,664911.33733
2014-05-30T05:21:45-04:00,1425.68,1812.58
2014-05-30T05:22:00-04:00,1425.68,1812.58
2014-05-30T05:22:15-04:00,1425.68,1812.58
2014-05-30T05:22:30-04:00,1425.68,1812.58
2014-05-30T05:22:45-04:00,1425.68,1812.58
