Timestamp,In ,Out
2014-05-30T05:16:00-04:00,1071.5,1510.42
2014-05-30T05:16:15-04:00,1071.5,1510.42
2014-05-30T05:16:30-04:00,666250.03333,667600.66533
2014-05-30T05:16:45-04:00,1248281.25,1250429.63
2014-05-30T05:17:00-04:00,1248281.25,1250429.63
2014-05-30T05:17:15-04:00,912339.78333,917935.42733
2014-05-30T05:17:30-04:00,618391,627003
2014-05-30T05:17:45-04:00,618391,627003
2014-05-30T05:18:00-04:00,950121.06933,635095.60267
2014-05-30T05:18:15-04:00,1240384.88,642176.63
2014-05-30T05:18:30-04:00,1529369.03,352495.59267
2014-05-30T05:18:45-04:00,1859636.63,21431.55
2014-05-30T05:19:00-04:00,1859636.63,21431.55
2014-05-30T05:19:15-04:00,1859636.63,21431.55
2014-05-30T05:19:30-04:00,1859636.63,21431.55
2014-05-30T05:19:45-04:00,1859636.63,21431.55
2014-05-30T05:20:00-04:00,1114941.302,748925.52
2014-05-30T05:20:15-04:00,618477.75,1233921.5
2014-05-30T05:20:30-04:00,987142.728,1234011.578
2014-05-30T05:20:45-04:00,1232919.38,1234071.63
2014-05-30T05:21:00-04:00,1232919.38,1234071.63
2014-05-30T05:21:15-04:00,907533.812,582745.87
2014-05-30T05:21:30-04:00,622821.44,12835.83
2014-05-30T05:21:45-04:00,332723.73467,7556.08
2014-05-30T05:22:00-04:00,1183.5,1522.08
2014-05-30T05:22:15-04:00,1183.5,1522.08
2014-05-30T05:22:30-04:00,1183.5,1522.08
2014-05-30T05:22:45-04:00,1183.5,1522.08
