Timestamp,In ,Out
2014-05-30T05:16:00-04:00,4898.64,1959.8
2014-05-30T05:16:15-04:00,4898.64,1959.8
2014-05-30T05:16:30-04:00,20828.533333,661926.50933
2014-05-30T05:16:45-04:00,34767.19,1239397.38
2014-05-30T05:17:00-04:00,34767.19,1239397.38
2014-05-30T05:17:15-04:00,22885.115333,907238.98
2014-05-30T05:17:30-04:00,12488.3,616600.38
2014-05-30T05:17:45-04:00,12488.3,616600.38
2014-05-30T05:18:00-04:00,16086.545333,944293.11067
2014-05-30T05:18:15-04:00,19235.01,1231024.25
2014-05-30T05:18:30-04:00,19235.01,1231024.25
2014-05-30T05:18:45-04:00,19235.01,1231024.25
2014-05-30T05:19:00-04:00,19235.01,1231024.25
2014-05-30T05:19:15-04:00,15532.999333,903353.818
2014-05-30T05:19:30-04:00,12293.74,616642.19
2014-05-30T05:19:45-04:00,12293.74,616642.19
2014-05-30T05:20:00-04:00,12293.74,616642.19
2014-05-30T05:20:15-04:00,12293.74,616642.19
2014-05-30T05:20:30-04:00,16624.552,985720.076
2014-05-30T05:20:45-04:00,19511.76,1231772
2014-05-30T05:21:00-04:00,19511.76,1231772
2014-05-30T05:21:15-04:00,20976.928,908561.968
2014-05-30T05:21:30-04:00,22258.95,625753.19
2014-05-30T05:21:45-04:00,14192.691333,334664.58333
2014-05-30T05:22:00-04:00,4974.11,1991.89
2014-05-30T05:22:15-04:00,4974.11,1991.89
2014-05-30T05:22:30-04:00,4974.11,1991.89
2014-05-30T05:22:45-04:00,4974.11,1991.89
